latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7.18934,-67.66105,340.47,0.58,0.52,2026-02-17,1726,N,nominal,2.0NRT,298.45,9.25,D
7.18845,-67.66631,354.17,0.58,0.52,2026-02-17,1726,N,nominal,2.0NRT,299.03,9.25,D
7.18755,-67.67158,346.85,0.58,0.52,2026-02-17,1726,N,nominal,2.0NRT,299.37,9.62,D
7.18487,-67.68736,342.52,0.58,0.52,2026-02-17,1726,N,nominal,2.0NRT,296.1,5.62,D
7.29209,-67.11012,330.53,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,291.55,5.52,D
7.29671,-67.1109,339.16,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,290.76,5.52,D
7.2959,-67.11571,349.86,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,291.51,5.52,D
7.2951,-67.12052,346.68,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,292.95,7.22,D
7.29429,-67.12533,334.38,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,290.9,7.22,D
7.95539,-63.09282,351.5,0.45,0.39,2026-02-17,1726,N,nominal,2.0NRT,306.41,38.51,D
7.9596,-63.08933,341.05,0.45,0.39,2026-02-17,1726,N,nominal,2.0NRT,302.76,5.59,D
7.49989,-65.99471,331.39,0.44,0.46,2026-02-17,1726,N,nominal,2.0NRT,298.81,3.62,D
7.92861,-63.35515,336.36,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,299.57,4.69,D
7.92973,-63.35453,338.64,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,299.72,4.28,D
7.29509,-67.11367,343.73,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,290.98,7.39,D
7.29425,-67.11847,340.01,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,290.76,9.22,D
7.29341,-67.12327,350.18,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,294.63,9.22,D
7.29972,-67.11445,336.04,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,294.02,7.39,D
7.49862,-65.99418,330.57,0.44,0.46,2026-02-17,1726,N,nominal,2.0NRT,298.29,2.18,D
7.97555,-63.32324,336.22,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,299.9,3.62,D
7.97913,-63.32396,346.37,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,297.85,3.62,D
7.97846,-63.32816,336.42,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,300,3.62,D
7.46019,-66.45393,331.07,0.48,0.48,2026-02-17,1726,N,nominal,2.0NRT,297.39,6.3,D
7.98206,-63.32877,335.99,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,300.28,2.72,D
7.31319,-67.36856,337.46,0.55,0.51,2026-02-17,1726,N,nominal,2.0NRT,284.31,6.87,D
7.31234,-67.37355,352.11,0.55,0.51,2026-02-17,1726,N,nominal,2.0NRT,286.92,9.78,D
7.32472,-67.32953,330.17,0.55,0.51,2026-02-17,1726,N,nominal,2.0NRT,276.78,9.7,D
7.26649,-67.81343,338.28,0.59,0.53,2026-02-17,1726,N,nominal,2.0NRT,299.8,8.3,D
8.0129,-63.32093,338.67,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,298.75,4.69,D
7.56808,-66.05123,330.35,0.45,0.47,2026-02-17,1726,N,nominal,2.0NRT,296.28,3.71,D
7.56742,-66.05524,330.4,0.45,0.47,2026-02-17,1726,N,nominal,2.0NRT,295.54,3.71,D
7.36785,-67.24562,341.27,0.54,0.51,2026-02-17,1726,N,nominal,2.0NRT,291.62,8.47,D
7.27134,-67.81426,333.8,0.59,0.53,2026-02-17,1726,N,nominal,2.0NRT,298.27,2.49,D
7.27042,-67.81962,333.16,0.59,0.53,2026-02-17,1726,N,nominal,2.0NRT,297.94,2.49,D
7.00755,-69.34639,333.88,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,291.01,4.87,D
7.00694,-69.34985,340.79,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,290.54,3.15,D
8.01583,-63.32571,342.72,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,297.66,4.69,D
7.0051,-69.42476,339.86,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,292.93,3.92,D
7.02136,-69.36307,350.5,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,291.87,4.49,D
7.01053,-69.42572,330.55,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,291.08,3.92,D
8.0715,-63.04459,332.78,0.45,0.39,2026-02-17,1726,N,low,2.0NRT,303.93,4.52,D
8.07022,-63.05269,334.38,0.45,0.39,2026-02-17,1726,N,low,2.0NRT,305.08,4.67,D
7.02677,-69.36398,349.95,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,291.37,5.68,D
8.0447,-63.28346,350.07,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,300.07,8.23,D
8.04582,-63.28305,350.31,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,302.78,7.66,D
8.04514,-63.28718,331.39,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,299.66,7.66,D
8.04591,-63.37289,339.52,0.46,0.39,2026-02-17,1726,N,nominal,2.0NRT,297.48,3.94,D
7.00562,-69.42587,367,0.38,0.59,2026-02-17,1726,N,high,2.0NRT,293.42,11.29,D
7.02234,-69.36429,367,0.38,0.59,2026-02-17,1726,N,high,2.0NRT,291.74,5.95,D
8.09138,-63.13881,342.55,0.45,0.39,2026-02-17,1726,N,nominal,2.0NRT,303.39,5.6,D
7.02296,-69.36084,336.99,0.38,0.59,2026-02-17,1726,N,nominal,2.0NRT,292.02,5.95,D
8.09495,-63.13936,335.65,0.45,0.39,2026-02-17,1726,N,nominal,2.0NRT,300.37,5.6,D
8.09429,-63.14341,337.34,0.45,0.39,2026-02-17,1726,N,nominal,2.0NRT,301.65,5.6,D
8.1708,-62.75839,339.74,0.43,0.38,2026-02-17,1726,N,nominal,2.0NRT,300.04,16.72,D
7.93874,-64.18859,337.2,0.51,0.41,2026-02-17,1726,N,nominal,2.0NRT,297.48,5.24,D
7.93798,-64.19322,332.36,0.51,0.41,2026-02-17,1726,N,nominal,2.0NRT,298.47,5.24,D
7.31534,-67.86311,332.76,0.59,0.53,2026-02-17,1726,N,nominal,2.0NRT,299.28,5.41,D
8.13811,-62.98479,352.94,0.44,0.39,2026-02-17,1726,N,nominal,2.0NRT,301.64,8.98,D
7.92726,-64.28206,342.32,0.52,0.41,2026-02-17,1726,N,nominal,2.0NRT,299.02,12.1,D
7.92651,-64.28665,349.3,0.52,0.41,2026-02-17,1726,N,nominal,2.0NRT,299.79,12.1,D
7.32114,-67.85854,332.26,0.59,0.53,2026-02-17,1726,N,nominal,2.0NRT,299.66,7.24,D
7.85768,-64.77655,338.77,0.55,0.43,2026-02-17,1726,N,nominal,2.0NRT,295.22,4.94,D
8.22356,-62.74282,336.42,0.43,0.38,2026-02-17,1726,N,nominal,2.0NRT,299.23,4.16,D
8.22706,-62.7434,331.23,0.43,0.38,2026-02-17,1726,N,nominal,2.0NRT,300.31,2.37,D
7.87848,-65.04709,338.07,0.57,0.43,2026-02-17,1726,N,nominal,2.0NRT,296.88,5.5,D
8.11646,-63.58243,337.09,0.47,0.4,2026-02-17,1726,N,nominal,2.0NRT,299.87,2.73,D
7.88011,-65.049,335.16,0.57,0.43,2026-02-17,1726,N,nominal,2.0NRT,295.76,3.56,D
8.18502,-63.32161,331.93,0.46,0.39,2026-02-17,1726,N,low,2.0NRT,302.84,3.49,D
7.83073,-65.54051,331.04,0.41,0.45,2026-02-17,1726,N,nominal,2.0NRT,295.56,4.24,D
7.83485,-65.5412,344.8,0.41,0.45,2026-02-17,1726,N,nominal,2.0NRT,296.5,5.37,D
7.83423,-65.54489,349.32,0.41,0.45,2026-02-17,1726,N,nominal,2.0NRT,296.4,5.03,D
7.83361,-65.54859,344.38,0.41,0.45,2026-02-17,1726,N,nominal,2.0NRT,296.5,5.03,D
7.92911,-65.02515,348.16,0.57,0.43,2026-02-17,1726,N,nominal,2.0NRT,297.59,12.65,D
7.90794,-65.15292,337.34,0.39,0.44,2026-02-17,1726,N,nominal,2.0NRT,295.41,3.78,D
7.89091,-65.25545,340,0.39,0.44,2026-02-17,1726,N,nominal,2.0NRT,298.97,4.47,D
8.3034,-62.74265,333.56,0.43,0.38,2026-02-17,1726,N,nominal,2.0NRT,296.77,2.88,D
8.09867,-64.01569,340.49,0.5,0.41,2026-02-17,1726,N,nominal,2.0NRT,302.26,5.6,D
7.57003,-67.18497,345.61,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,296.88,12.1,D
7.5692,-67.1898,342.88,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,296.69,6.96,D
8.18211,-63.52329,340.14,0.47,0.4,2026-02-17,1726,N,nominal,2.0NRT,303.41,8.38,D
7.91351,-65.21909,330.62,0.39,0.44,2026-02-17,1726,N,nominal,2.0NRT,296.64,6.04,D
7.58389,-67.18734,340.37,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,292.8,11.51,D
7.5877,-67.19294,367,0.53,0.5,2026-02-17,1726,N,high,2.0NRT,293.71,10.81,D
7.58852,-67.18813,353.08,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,291.46,11.51,D
7.58688,-67.19776,337.62,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,288.29,10.81,D
7.59232,-67.19373,351.99,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,293.24,12.26,D
7.59151,-67.19855,349.05,0.53,0.5,2026-02-17,1726,N,nominal,2.0NRT,291.77,12.26,D
7.85084,-65.67506,330.59,0.42,0.45,2026-02-17,1728,N,nominal,2.0NRT,295.92,3.98,D
7.59613,-67.19934,335.76,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,287.79,12.26,D
7.59532,-67.20416,331.79,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,287.4,4.78,D
7.5945,-67.20898,337.45,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,289.79,4.78,D
7.59995,-67.20493,331.2,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,292.16,2.96,D
7.61082,-67.1969,346.49,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,294.5,8.36,D
7.61544,-67.19769,349.39,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,298.27,8.36,D
7.62006,-67.19848,349.78,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,298.59,8.26,D
7.61926,-67.2033,336.04,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,295.39,8.26,D
8.2664,-63.25015,333.71,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,301.03,5.47,D
7.60925,-67.19501,333.64,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,293.94,5.17,D
8.18345,-63.87766,331.53,0.49,0.4,2026-02-17,1728,N,nominal,2.0NRT,300.99,3.67,D
7.6185,-67.19658,344.55,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,297.73,13.84,D
7.61766,-67.20139,348.09,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,297.44,13.84,D
7.62228,-67.20217,338.56,0.53,0.5,2026-02-17,1728,N,nominal,2.0NRT,294.61,7.27,D
7.79051,-66.28461,330.63,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,299.07,4.54,D
7.79556,-66.28118,333.25,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,296.32,4.54,D
7.79484,-66.28533,350.88,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,298.93,4.54,D
7.79413,-66.28949,338.92,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,298.55,6.41,D
7.4039,-68.52582,356.84,0.33,0.55,2026-02-17,1728,N,nominal,2.0NRT,295.3,6.37,D
7.79917,-66.28606,345.89,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,297.15,7.96,D
7.79846,-66.29021,352.07,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,297.55,14.05,D
7.62648,-67.28759,331.26,0.54,0.51,2026-02-17,1728,N,nominal,2.0NRT,294.98,3.87,D
7.80351,-66.28679,347.46,0.46,0.47,2026-02-17,1728,N,nominal,2.0NRT,294.37,7.96,D
7.41651,-68.54334,340.73,0.33,0.55,2026-02-17,1728,N,nominal,2.0NRT,294.62,1.91,D
8.24925,-63.66024,341,0.47,0.4,2026-02-17,1728,N,nominal,2.0NRT,304.41,8.12,D
7.42159,-68.54421,333.36,0.33,0.55,2026-02-17,1728,N,nominal,2.0NRT,292.39,1.91,D
8.48814,-62.23617,340.76,0.41,0.37,2026-02-17,1728,N,nominal,2.0NRT,304.81,6.32,D
8.58857,-61.64042,338.33,0.4,0.37,2026-02-17,1728,N,nominal,2.0NRT,299.31,5.13,D
8.49322,-62.24848,330.6,0.41,0.37,2026-02-17,1728,N,low,2.0NRT,302.54,2.63,D
8.49263,-62.25223,350.52,0.41,0.37,2026-02-17,1728,N,nominal,2.0NRT,302.85,12.55,D
7.72821,-66.9157,332,0.51,0.49,2026-02-17,1728,N,nominal,2.0NRT,296.66,3.32,D
7.56217,-67.94268,367,0.6,0.53,2026-02-17,1728,N,high,2.0NRT,301.49,21.88,D
8.45773,-62.51809,338.35,0.42,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.94,5.48,D
7.47467,-68.44947,339.75,0.32,0.55,2026-02-17,1728,N,nominal,2.0NRT,296.54,3.84,D
7.47416,-68.45241,347.05,0.32,0.55,2026-02-17,1728,N,nominal,2.0NRT,295.33,3.84,D
8.4624,-62.51101,341.22,0.42,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.58,6.29,D
8.46179,-62.51483,346.26,0.42,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.17,6.29,D
7.77157,-66.74163,337.91,0.49,0.49,2026-02-17,1728,N,nominal,2.0NRT,296.52,2.3,D
7.56704,-67.9435,353.31,0.6,0.53,2026-02-17,1728,N,nominal,2.0NRT,295.08,21.88,D
8.46646,-62.50775,332.33,0.42,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.71,3.03,D
7.41445,-68.8885,347.82,0.35,0.57,2026-02-17,1728,N,nominal,2.0NRT,291.09,3.09,D
7.50543,-68.39144,336.57,0.32,0.55,2026-02-17,1728,N,nominal,2.0NRT,297.68,3.82,D
8.35642,-63.29367,340.14,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,304.57,4.61,D
8.36065,-63.29018,336.91,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,300.05,4.61,D
8.36424,-63.29075,339.53,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,301.77,6.01,D
7.60204,-67.94398,331.5,0.6,0.53,2026-02-17,1728,N,nominal,2.0NRT,293.28,7.83,D
8.36783,-63.29129,336.39,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.24,6.01,D
8.43896,-62.88906,334.86,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.68,4.9,D
8.44248,-62.88963,350.62,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.42,12.98,D
8.43992,-62.90543,339.3,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.1,42.59,D
8.44407,-62.90203,349.18,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.59,15.25,D
8.44343,-62.90599,356.32,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,305.3,42.59,D
8.44759,-62.90259,339.41,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.29,9.51,D
8.44695,-62.90654,344.67,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301,4.46,D
8.44631,-62.9105,340.59,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.09,4.46,D
7.77116,-66.91682,334.67,0.5,0.49,2026-02-17,1728,N,nominal,2.0NRT,295.01,3.7,D
8.45047,-62.90711,342.94,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.36,4.46,D
8.44983,-62.91106,342.74,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.68,4.46,D
8.45781,-62.88397,345.31,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.07,10.61,D
8.45463,-62.90371,337.17,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.33,10.72,D
8.45399,-62.90767,350.55,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.07,8.24,D
8.45335,-62.91162,345.19,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.15,8.24,D
8.45814,-62.90426,367,0.44,0.38,2026-02-17,1728,N,high,2.0NRT,304.84,10.72,D
8.45878,-62.90031,339.88,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.21,10.72,D
8.45751,-62.90822,354.5,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.17,8.24,D
8.39089,-63.31967,340.5,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.02,3.08,D
8.3882,-63.3362,337.95,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.3,2.45,D
8.38752,-63.34036,333.2,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.11,2.45,D
7.90515,-66.22265,338.43,0.45,0.47,2026-02-17,1728,N,nominal,2.0NRT,298.06,6.75,D
7.6054,-67.94145,338.19,0.6,0.53,2026-02-17,1728,N,nominal,2.0NRT,294.12,5.47,D
8.46166,-62.9048,350.76,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.55,5.54,D
8.39111,-63.34093,334.87,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.21,8.06,D
8.39043,-63.3451,342.44,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,299,5.96,D
8.46582,-62.90141,335.28,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.9,5.54,D
8.46518,-62.90535,340.81,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.48,5.54,D
8.40273,-63.29201,343.42,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.28,4.85,D
8.47251,-62.88222,340.51,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,297.83,5.32,D
8.40631,-63.29259,339.24,0.45,0.39,2026-02-17,1728,N,nominal,2.0NRT,299.11,4.84,D
7.58127,-68.16386,340.97,0.62,0.54,2026-02-17,1728,N,nominal,2.0NRT,297.2,9.23,D
7.58028,-68.16947,339.28,0.62,0.54,2026-02-17,1728,N,nominal,2.0NRT,298.74,12.17,D
8.47602,-62.88278,347.98,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.65,5.32,D
8.39919,-63.35928,344.09,0.46,0.39,2026-02-17,1728,N,nominal,2.0NRT,296.28,7.57,D
8.4789,-62.88728,367,0.44,0.38,2026-02-17,1728,N,high,2.0NRT,305,19.45,D
8.47953,-62.88335,343.88,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.63,8.58,D
8.47827,-62.89123,354.98,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.13,19.45,D
8.48241,-62.88785,330.05,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,297.78,19.45,D
8.48178,-62.8918,354.36,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,302.67,19.45,D
8.48115,-62.89573,344.74,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,306.79,43.19,D
8.48052,-62.89968,351.51,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,310.52,43.19,D
8.47989,-62.90363,337.34,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.58,3.75,D
8.47925,-62.90758,335.06,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.46,3.75,D
8.48593,-62.88841,367,0.44,0.38,2026-02-17,1728,N,high,2.0NRT,306.76,13.55,D
8.48656,-62.88446,336.18,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.85,3.9,D
8.4853,-62.89235,346.94,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,305.25,13.55,D
8.48466,-62.8963,334.3,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.96,2.52,D
8.48403,-62.90024,338.02,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,302.82,2.52,D
8.4815,-62.91605,355.93,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.39,7.35,D
8.49007,-62.88503,337.33,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.51,3.9,D
8.48818,-62.89686,334.12,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.48,2.52,D
8.48755,-62.90081,330,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.66,2.52,D
8.48692,-62.90476,341.61,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,306.18,6.76,D
8.48628,-62.90871,340.46,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.83,6.76,D
8.48565,-62.91266,343.51,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.09,7.35,D
8.48502,-62.91661,354.72,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,302.15,7.35,D
8.48439,-62.92057,342.77,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,297.96,7.37,D
8.49295,-62.88954,340.57,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,302.51,4.31,D
8.49232,-62.89348,343.79,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.81,4.31,D
8.49169,-62.89743,339.09,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.04,4.18,D
8.49106,-62.90138,343.14,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.52,4.18,D
8.49043,-62.90533,349.57,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.82,8.07,D
7.42703,-69.30988,367,0.37,0.58,2026-02-17,1728,N,high,2.0NRT,291.13,6.91,D
7.42763,-69.30649,354.4,0.37,0.58,2026-02-17,1728,N,nominal,2.0NRT,289.52,6.91,D
7.43298,-69.30743,332.08,0.37,0.58,2026-02-17,1728,N,nominal,2.0NRT,287.72,2.45,D
7.43238,-69.31081,338.37,0.37,0.58,2026-02-17,1728,N,nominal,2.0NRT,288.49,2.45,D
7.54987,-68.69919,330.46,0.34,0.56,2026-02-17,1728,N,low,2.0NRT,301.33,4.88,D
8.53248,-62.79922,337.79,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.77,3.83,D
8.53186,-62.80313,345.34,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,292.14,3.83,D
8.32364,-64.1051,330.85,0.5,0.41,2026-02-17,1728,N,nominal,2.0NRT,295.09,5.04,D
7.555,-68.70009,331.35,0.34,0.56,2026-02-17,1728,N,nominal,2.0NRT,301.31,4.88,D
8.53721,-62.79197,344.67,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.72,13.16,D
8.5366,-62.79587,356.91,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.68,13.16,D
8.53598,-62.79979,351.42,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,316.39,112.38,D
8.50219,-63.01308,349.71,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.14,3.57,D
8.50156,-63.01707,334.58,0.44,0.38,2026-02-17,1728,N,low,2.0NRT,306.37,3.57,D
8.50029,-63.02507,336.17,0.44,0.38,2026-02-17,1728,N,low,2.0NRT,306.33,8.2,D
8.49711,-63.04506,339.76,0.44,0.39,2026-02-17,1728,N,nominal,2.0NRT,303.96,5.59,D
8.32739,-64.10564,334.06,0.5,0.41,2026-02-17,1728,N,nominal,2.0NRT,297.56,7.91,D
8.54133,-62.78862,367,0.43,0.38,2026-02-17,1728,N,high,2.0NRT,302.89,10.44,D
8.53948,-62.80035,367,0.43,0.38,2026-02-17,1728,N,high,2.0NRT,298.5,112.38,D
8.54071,-62.79253,333.28,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.23,13.16,D
8.54009,-62.79643,347.9,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.69,13.16,D
8.50572,-63.01365,337.99,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.76,3.57,D
8.50509,-63.01764,336.72,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.05,3.57,D
8.50129,-63.04162,351.2,0.44,0.39,2026-02-17,1728,N,nominal,2.0NRT,305.34,10.88,D
7.82927,-67.15197,338.09,0.52,0.5,2026-02-17,1728,N,nominal,2.0NRT,295.45,3.79,D
7.82847,-67.15672,335.51,0.52,0.5,2026-02-17,1728,N,nominal,2.0NRT,295.49,3.79,D
8.54483,-62.78918,331.16,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.27,2.16,D
8.54297,-62.80091,355.65,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,295.32,10.79,D
8.50736,-63.02618,352.89,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,306.91,12.94,D
8.50482,-63.04218,330.25,0.44,0.39,2026-02-17,1728,N,low,2.0NRT,301.66,17.53,D
8.51089,-63.02674,367,0.44,0.38,2026-02-17,1728,N,high,2.0NRT,308.33,12.94,D
8.54709,-62.79757,350.87,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,304.8,25.63,D
8.54647,-62.80148,333.23,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.78,10.79,D
8.51152,-63.02275,349.17,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,309.1,12.94,D
8.51026,-63.03075,355.24,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,314.07,92.65,D
8.509,-63.03875,355.78,0.44,0.39,2026-02-17,1728,N,nominal,2.0NRT,306.31,17.53,D
8.50836,-63.04275,355.14,0.44,0.39,2026-02-17,1728,N,nominal,2.0NRT,303.01,17.53,D
8.55059,-62.79813,335.39,0.43,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.93,3.98,D
8.51695,-63.01136,345.46,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.36,7.18,D
8.51569,-63.01933,339.21,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,300.18,11.87,D
8.51443,-63.02732,349.87,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,299.9,100.63,D
8.51379,-63.03131,356.36,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,303.7,22.51,D
8.51316,-63.03531,342.4,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,295.25,22.51,D
8.65007,-62.20875,341.22,0.41,0.37,2026-02-17,1728,N,nominal,2.0NRT,298.66,3.89,D
7.82856,-67.15015,336.52,0.52,0.5,2026-02-17,1728,N,nominal,2.0NRT,293.25,10.2,D
8.39445,-64.02779,340.66,0.49,0.41,2026-02-17,1728,N,nominal,2.0NRT,294.36,5.19,D
7.99165,-66.45089,346.33,0.47,0.47,2026-02-17,1728,N,nominal,2.0NRT,301.37,6.9,D
8.57351,-62.97127,367,0.44,0.38,2026-02-17,1728,N,high,2.0NRT,304.93,19.05,D
8.57415,-62.9673,345.93,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,301.73,19.05,D
8.57224,-62.97919,347.77,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,298.72,45.67,D
8.57096,-62.98714,350.58,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,297.52,25.19,D
8.57032,-62.99112,354.11,0.44,0.38,2026-02-17,1728,N,nominal,2.0NRT,297.65,6.32,D
